n_inf,n_sub,d_true_um,abs_x,angle_deg,pol,resolution_cm,snr,F_line,Re_eff,median_absq,p95_absq,max_absq,F_cav_from_median_absq,d_fit_um,rel_bias,d_fit_nz_um,rel_bias_nz,dn_nz,mse
1.8,3.0,7.0,2.0,15.0,s,8.0,200.0,2.197900647378581,0.26466157391789524,0.0751065170900079,0.07515290092074672,0.07515320068559772,0.9308869989979551,7.000147779244411,2.1111320630191293e-05,6.998200271237019,0.0002571041089972478,0.0004937064802506084,0.00010323066363046251
1.8,3.0,7.0,2.0,15.0,s,8.0,50.0,2.216017452094281,0.2671932666523622,0.0751065170900079,0.07515290092074672,0.07515320068559772,0.9308869989979551,7.000160277539248,2.2896791321106287e-05,6.99305354580671,0.0009923505990414583,0.0017669131969642149,0.00011126922131643059
1.8,3.0,7.0,2.0,15.0,p,0.0,,2.2902144327294,0.27745131192761074,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000255504559608,3.650065137263324e-05,7.032985933214448,0.004712276173492569,-0.008023265674577494,5.9993163807315605e-05
1.8,3.0,7.0,2.0,15.0,p,0.0,200.0,2.2926427498449007,0.2777840039436962,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.0002335326421505,3.33618060215051e-05,7.033865186351204,0.004837883764457754,-0.008243429892048132,6.049832289033027e-05
1.8,3.0,7.0,2.0,15.0,p,0.0,50.0,2.283672163713231,0.27655402385272443,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000102699412416,1.4671344630861377e-05,7.037350558199487,0.00533579402849809,-0.009125825562997831,6.64617767449564e-05
1.8,3.0,7.0,2.0,15.0,p,1.0,,2.2902144327294,0.27745131192761074,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000255504557386,3.6500651055172894e-05,7.032985947883121,0.004712278269017338,-0.0080232692582663,5.9993163807315605e-05
1.8,3.0,7.0,2.0,15.0,p,1.0,200.0,2.2972146684155215,0.2784098544426439,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000288486315449,4.12123307783777e-05,7.0345996990475195,0.004942814149645639,-0.008409430388230858,6.0038784601896355e-05
1.8,3.0,7.0,2.0,15.0,p,1.0,50.0,2.318895971086488,0.28136843133723566,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000161890277298,2.312718247120062e-05,7.034558139262801,0.0049368770375429905,-0.008429464003583818,6.585373734407686e-05
1.8,3.0,7.0,2.0,15.0,p,2.0,,2.1261440112586505,0.25453242865864045,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000226796178026,3.239945400374771e-05,7.027426144508484,0.003918020644069082,-0.006670646554244234,6.128652839318939e-05
1.8,3.0,7.0,2.0,15.0,p,2.0,200.0,2.132382890821997,0.2554194648371415,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.0002347718235,3.35388319285812e-05,7.025140962046197,0.0035915660065995525,-0.006108918874523103,6.179213473807151e-05
1.8,3.0,7.0,2.0,15.0,p,2.0,50.0,2.11972052795591,0.2536178981426627,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000131837148538,1.8833878362529382e-05,7.026205686488035,0.003743669498290763,-0.006396243121104606,6.683208563210696e-05
1.8,3.0,7.0,2.0,15.0,p,4.0,,2.24680015604082,0.2714707818028436,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.00016959092795,2.422727542139569e-05,7.016354378742548,0.0023363398203640274,-0.003970595719178117,6.654623812750701e-05
1.8,3.0,7.0,2.0,15.0,p,4.0,200.0,2.2478917343151013,0.27162190413351356,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000189124145958,2.7017735136882137e-05,7.014346640278976,0.0020495200398537505,-0.0034728703675800175,6.664404280325678e-05
1.8,3.0,7.0,2.0,15.0,p,4.0,50.0,2.2424945363824107,0.2708743188109845,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000149372547954,2.1338935421967775e-05,7.021556682610827,0.003079526087260983,-0.005250997777804917,7.225500966271687e-05
1.8,3.0,7.0,2.0,15.0,p,8.0,,2.221945127707158,0.26801933764052105,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.000067388020333,9.626860047541794e-06,6.996779491923896,0.00046007258230051917,0.0008240111148610381,7.54419339185846e-05
1.8,3.0,7.0,2.0,15.0,p,8.0,200.0,2.221049688305512,0.2678946229693022,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,7.0000309706507,4.424378671430418e-06,6.998194535090282,0.0002579235585311273,0.00046535188052910836,7.593072201401452e-05
1.8,3.0,7.0,2.0,15.0,p,8.0,50.0,2.21911051917152,0.26762445190641565,0.0676082475081752,0.06772902664440802,0.06773363648003083,0.876095175393713,6.999985574747577,2.0607503461127815e-06,6.9987500088803865,0.00017857015994479246,0.00031717610306556754,8.142331373169349e-05
1.8,3.0,10.0,0.5,10.0,avg,0.0,,1.959636966209404,0.2304329004320559,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.00030944917687,3.094491768695917e-05,10.00029175788997,2.9175788997015672e-05,-2.3327693164238402e-05,7.782168400977167e-05
1.8,3.0,10.0,0.5,10.0,avg,0.0,200.0,1.9599225060409045,0.23047489980326258,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000249759580884,2.4975958088369055e-05,10.00024089122304,2.4089122304005173e-05,-2.4882241571103815e-05,7.86957691816782e-05
1.8,3.0,10.0,0.5,10.0,avg,0.0,50.0,1.9759362460868946,0.23282679574717638,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000322577910664,3.225779106639237e-05,9.996407069731227,0.0003592930268773387,0.0006578347412091209,8.554527349445412e-05
1.8,3.0,10.0,0.5,10.0,avg,1.0,,1.959636966209404,0.2304329004320559,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000309448231633,3.09448231632814e-05,10.000291764752395,2.917647523954514e-05,-2.332889136142326e-05,7.78216840097712e-05
1.8,3.0,10.0,0.5,10.0,avg,1.0,200.0,1.9669327191514483,0.23150532639818555,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000303201953589,3.0320195358868318e-05,9.99931120362022,6.887963797801433e-05,0.00014676230834338762,7.874755375962024e-05
1.8,3.0,10.0,0.5,10.0,avg,1.0,50.0,1.959920628363458,0.23047462362733215,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000327576478057,3.275764780568125e-05,10.00041992796949,4.1992796949053e-05,-4.307241147083849e-05,8.552440265009582e-05
1.8,3.0,10.0,0.5,10.0,avg,2.0,,1.9423572872936896,0.22788722153536684,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000359285327315,3.5928532731510644e-05,10.00205856447835,0.00020585644783501777,-0.0003231795769151057,7.809199640588443e-05
1.8,3.0,10.0,0.5,10.0,avg,2.0,200.0,1.9422192467382697,0.22786685321757644,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000384994760811,3.849947608109971e-05,10.002530777302937,0.0002530777302936826,-0.000401262100063616,7.90085771378575e-05
1.8,3.0,10.0,0.5,10.0,avg,2.0,50.0,1.9540698366651743,0.22961360779513024,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000547672323822,5.4767232382246786e-05,10.000886757555048,8.867575550475237e-05,-8.594139352950127e-05,8.597667726747466e-05
1.8,3.0,10.0,0.5,10.0,avg,4.0,,1.9222614886779463,0.22491677912554667,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000455938395412,4.5593839541169245e-05,10.005594925893693,0.0005594925893692704,-0.0009236722653100486,7.973801917378093e-05
1.8,3.0,10.0,0.5,10.0,avg,4.0,200.0,1.9221661841025304,0.22490266680328644,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000486479943381,4.864799433814682e-05,10.003579883372923,0.0003579883372923476,-0.0005668009402995903,8.060853890124349e-05
1.8,3.0,10.0,0.5,10.0,avg,4.0,50.0,1.925318168308712,0.22536927595774137,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000437210237015,4.372102370151509e-05,10.000018695833704,1.869583370428529e-06,4.6340939157254955e-05,8.629626985260705e-05
1.8,3.0,10.0,0.5,10.0,avg,8.0,,1.918492100693913,0.22435844523604678,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.00061479847906,6.147984790594307e-05,10.011987050422945,0.0011987050422945344,-0.00201131805365643,8.347704811511613e-05
1.8,3.0,10.0,0.5,10.0,avg,8.0,200.0,1.92011524445871,0.22459891523492256,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000642118895893,6.421188958931623e-05,10.011937070550962,0.0011937070550962047,-0.0019977321086319857,8.37149375363219e-05
1.8,3.0,10.0,0.5,10.0,avg,8.0,50.0,1.9250359799645091,0.2253275121880013,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000349885868358,3.498858683581574e-05,10.020650778341455,0.0020650778341455124,-0.0035660626120335753,9.076903994545792e-05
1.8,3.0,10.0,0.5,10.0,s,0.0,,1.9559632326381329,0.2298923445895936,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000315610289197,3.1561028919746546e-05,10.000039309313834,3.9309313834223755e-06,2.1495260857339025e-05,8.368745205866341e-05
1.8,3.0,10.0,0.5,10.0,s,0.0,200.0,1.9619045072309496,0.2307663671924913,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000318839413593,3.188394135928973e-05,10.000658166947169,6.581669471685813e-05,-8.611843044961106e-05,8.409995952294425e-05
1.8,3.0,10.0,0.5,10.0,s,0.0,50.0,1.965772486106451,0.23133487612911507,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000329371487839,3.293714878385146e-05,9.995934696304962,0.00040653036950377697,0.0007406363488471257,9.480405219247888e-05
1.8,3.0,10.0,0.5,10.0,s,1.0,,1.9559632326381329,0.2298923445895936,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.00031561037174,3.156103717394387e-05,10.000039305477706,3.930547770636395e-06,2.14959308712267e-05,8.368745205866334e-05
1.8,3.0,10.0,0.5,10.0,s,1.0,200.0,1.9606188614395006,0.23057731586502153,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000300015054407,3.000150544067992e-05,10.0015290231725,0.00015290231725000324,-0.00024152240861538823,8.433009991181694e-05
1.8,3.0,10.0,0.5,10.0,s,1.0,50.0,1.9520948111515586,0.2293227518729999,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000474292230866,4.7429223086581376e-05,10.008656353767101,0.0008656353767101166,-0.0014549116576345552,9.106512486324446e-05
1.8,3.0,10.0,0.5,10.0,s,2.0,,1.9386780751261186,0.22734417076718194,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000365613429365,3.656134293645863e-05,10.001810455043426,0.00018104550434259182,-0.00027909469669272464,8.396507051163752e-05
1.8,3.0,10.0,0.5,10.0,s,2.0,200.0,1.9425974187815518,0.22792265249428542,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000326466440047,3.264664400468575e-05,10.002667673787755,0.00026676737877551204,-0.00043578478123458737,8.476431970521406e-05
1.8,3.0,10.0,0.5,10.0,s,2.0,50.0,1.9477407437210086,0.22868117493917356,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.00032078430993,3.207843099293228e-05,9.997674652510394,0.0002325347489605889,0.0004358063501322252,9.086747735364423e-05
1.8,3.0,10.0,0.5,10.0,s,4.0,,1.9186062576767795,0.22437535988876803,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000462585763822,4.625857638220765e-05,10.005356313042578,0.0005356313042577554,-0.0008812071253244771,8.567473015806137e-05
1.8,3.0,10.0,0.5,10.0,s,4.0,200.0,1.9214563530997868,0.2247975505020595,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000513469690752,5.1346969075183325e-05,10.006035600021713,0.0006035600021712994,-0.000991045104743858,8.625215306588459e-05
1.8,3.0,10.0,0.5,10.0,s,4.0,50.0,1.9269151119266865,0.2256055842384873,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000580429335143,5.804293351427958e-05,10.009519921912291,0.0009519921912291452,-0.0015878144916961325,9.498885704929043e-05
1.8,3.0,10.0,0.5,10.0,s,8.0,,1.9149596064546792,0.2238348704321736,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000621959957954,6.219599579537771e-05,10.011763727118092,0.0011763727118092148,-0.001971460380686848,8.955734923280412e-05
1.8,3.0,10.0,0.5,10.0,s,8.0,200.0,1.9139487553434562,0.22368498674930412,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000609245417246,6.0924541724638456e-05,10.012715527953938,0.0012715527953938376,-0.002139614089545084,9.016950837121928e-05
1.8,3.0,10.0,0.5,10.0,s,8.0,50.0,1.937845277207591,0.22722120064446574,0.07319541968221382,0.07325101082752991,0.07325191300735694,0.9170724647746581,10.000745105653879,7.451056538787526e-05,10.02050117837448,0.0020501178374480846,-0.003471551650420156,9.817792857306628e-05
1.8,3.0,10.0,0.5,10.0,p,0.0,,1.963480131591091,0.23099799850357564,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000303052567963,3.030525679630358e-05,10.000553267875729,5.532678757287357e-05,-6.976148171642468e-05,7.217624841431368e-05
1.8,3.0,10.0,0.5,10.0,p,0.0,200.0,1.9623301402964854,0.23082894577407698,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.00032788585924,3.2788585924059534e-05,9.999584108881756,4.1589111824436034e-05,0.00010363677913550154,7.295312196061431e-05
1.8,3.0,10.0,0.5,10.0,p,0.0,50.0,1.9748902556960313,0.23267338655267905,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000365841200516,3.6584120051585955e-05,10.005415198508112,0.000541519850811234,-0.0009072524358177034,7.919113564743577e-05
1.8,3.0,10.0,0.5,10.0,p,1.0,,1.963480131591091,0.23099799850357564,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000303052941078,3.0305294107790814e-05,10.00055330275795,5.5330275795029135e-05,-6.976758032238118e-05,7.217624841431356e-05
1.8,3.0,10.0,0.5,10.0,p,1.0,200.0,1.9668802783974881,0.23149762309357177,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000339661793337,3.396617933368873e-05,9.999620857630813,3.7914236918723534e-05,9.932340220849241e-05,7.331223156092628e-05
1.8,3.0,10.0,0.5,10.0,p,1.0,50.0,1.9764629583238849,0.23290403418502478,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000312422559434,3.1242255943375594e-05,9.995765002985317,0.0004234997014682662,0.0007683148543355123,8.009679392842398e-05
1.8,3.0,10.0,0.5,10.0,p,2.0,,1.946204665667009,0.22845471194792696,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.0003527177071,3.527177071003251e-05,10.002314821373991,0.00023148213739911938,-0.000368716605160409,7.243925678482707e-05
1.8,3.0,10.0,0.5,10.0,p,2.0,200.0,1.9417701899195972,0.22780058999922512,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000367000754922,3.6700075492213105e-05,10.00256394783893,0.0002563947838929437,-0.00040960836894129017,7.30349489389426e-05
1.8,3.0,10.0,0.5,10.0,p,2.0,50.0,1.9626817903103744,0.23088064333613223,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000401562348992,4.0156234899235696e-05,9.993212404218234,0.0006787595781766242,0.0012309544674348521,7.878276428760921e-05
1.8,3.0,10.0,0.5,10.0,p,4.0,,1.9260830861379346,0.2254824731643459,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000449039299369,4.49039299368792e-05,10.005840962936146,0.0005840962936146,-0.0009674651508996635,7.402266270614294e-05
1.8,3.0,10.0,0.5,10.0,p,4.0,200.0,1.9290552160393861,0.22592216336008533,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000491160702783,4.9116070278287796e-05,10.006439104318398,0.0006439104318397782,-0.0010645727440445427,7.44918067663085e-05
1.8,3.0,10.0,0.5,10.0,p,4.0,50.0,1.9323747269381075,0.2264129733064639,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000660562190284,6.605621902835423e-05,10.007921179727733,0.0007921179727732764,-0.0012934187299522752,8.0462379132456e-05
1.8,3.0,10.0,0.5,10.0,p,8.0,,1.9221855910093726,0.22490554051977296,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000607364427626,6.073644276263224e-05,10.012216634971448,0.0012216634971448314,-0.0020523037063020426,7.762003615738047e-05
1.8,3.0,10.0,0.5,10.0,p,8.0,200.0,1.9237375639827223,0.2251353206199834,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000594363250112,5.9436325011219535e-05,10.012966667766435,0.0012966667766434626,-0.0021852288562184377,7.811661771707192e-05
1.8,3.0,10.0,0.5,10.0,p,8.0,50.0,1.9268485278437009,0.2255957327536849,0.0698966585029258,0.06992194188518237,0.06992231238436247,0.892990575014707,10.000815686640143,8.156866401431984e-05,10.019308889993676,0.0019308889993675748,-0.0032513519326102035,8.528944144484123e-05
1.8,3.0,10.0,0.5,15.0,avg,0.0,,2.003009616706622,0.2367869954960501,0.07531146753870077,0.07539418929534063,0.07539563874063555,0.9323628402146406,10.000369254498194,3.6925449819413816e-05,10.004081781594738,0.0004081781594738487,-0.0006492956522176405,7.839399194166907e-05
1.8,3.0,10.0,0.5,15.0,avg,0.0,200.0,2.002364622616143,0.2366928849462085,0.07531146753870077,0.07539418929534063,0.07539563874063555,0.9323628402146406,10.000358030906614,3.580309066144594e-05,10.000749018992478,7.490189924777013e-05,-7.636394258599262e-05,7.922812139879383e-05
1.8,3.0,10.0,0.5,15.0,avg,0.0,50.0,2.02952555708544,0.240645737681653,0.07531146753870077,0.07539418929534063,0.07539563874063555,0.9323628402146406,10.00037475562198,3.747556219799719e-05,10.006316952161901,0.0006316952161901313,-0.0010320857986696461,8.715704962019407e-05
1.8,3.0,10.0,0.5,15.0,avg,1.0,,2.003009616706622,0.2367869954960501,0.07531146753870077,0.07539418929534063,0.07539563874063555,0.9323628402146406,10.000369254048918,3.6925404891796634e-05,10.004081773769746,0.00040817737697462775,-0.0006492943027632793,7.839399194166915e-05
1.8,3.0,10.0,0.5,15.0,avg,1.0,200.0,2.003935513946491,0.23692207199347093,0.07531146753870077,0.07539418929534063,0.07539563874063555,0.9323628402146406,10.000299925639142,2.9992563914227333e-05,10.004153231823308,0.00041532318233077347,-0.0006735400237154591,7.859448657350398e-05
